"No.","Time","Source","Destination","Protocol","Length","Info"
"3484","32.144748726","192.168.56.101","192.168.56.102","TCP","60","1247  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3485","32.144897313","192.168.56.101","192.168.56.102","TCP","60","4002  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3486","32.145057110","192.168.56.101","192.168.56.102","TCP","60","7070  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3487","32.145190637","192.168.56.101","192.168.56.102","TCP","60","3  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3488","32.145317938","192.168.56.101","192.168.56.102","TCP","60","981  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3489","32.145483821","192.168.56.101","192.168.56.102","TCP","60","161  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3490","32.145633038","192.168.56.101","192.168.56.102","TCP","60","1108  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3491","32.145779021","192.168.56.101","192.168.56.102","TCP","60","1862  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3492","32.145779072","192.168.56.101","192.168.56.102","TCP","60","541  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3493","32.145954823","192.168.56.101","192.168.56.102","TCP","60","6565  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3494","32.146087018","192.168.56.101","192.168.56.102","TCP","60","873  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3495","32.146353431","192.168.56.101","192.168.56.102","TCP","60","7025  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3496","32.146489991","192.168.56.101","192.168.56.102","TCP","60","1875  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3497","32.146583467","192.168.56.102","192.168.56.101","TCP","58","39816  >  9081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3498","32.146622764","192.168.56.102","192.168.56.101","TCP","58","39816  >  6789 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3499","32.146700564","192.168.56.102","192.168.56.101","TCP","58","39816  >  1022 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3500","32.146728884","192.168.56.102","192.168.56.101","TCP","58","39816  >  1083 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3501","32.146778699","192.168.56.102","192.168.56.101","TCP","58","39816  >  9200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3502","32.146804176","192.168.56.102","192.168.56.101","TCP","58","39816  >  705 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3503","32.146839723","192.168.56.102","192.168.56.101","TCP","58","39816  >  5101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3504","32.146866469","192.168.56.102","192.168.56.101","TCP","58","39816  >  49154 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3505","32.146901788","192.168.56.102","192.168.56.101","TCP","58","39816  >  5431 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3506","32.146928995","192.168.56.102","192.168.56.101","TCP","58","39816  >  5269 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3507","32.147080108","192.168.56.101","192.168.56.102","TCP","60","9081  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3508","32.147100499","192.168.56.102","192.168.56.101","TCP","58","39816  >  4444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3509","32.147205368","192.168.56.102","192.168.56.101","TCP","58","39816  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3510","32.147221801","192.168.56.101","192.168.56.102","TCP","60","6789  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3511","32.147348365","192.168.56.102","192.168.56.101","TCP","58","39816  >  20031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3512","32.147435750","192.168.56.102","192.168.56.101","TCP","58","39816  >  254 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3513","32.147470778","192.168.56.101","192.168.56.102","TCP","60","1022  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3514","32.147571216","192.168.56.102","192.168.56.101","TCP","58","39816  >  1272 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3515","32.147602098","192.168.56.101","192.168.56.102","TCP","60","1083  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3516","32.147658105","192.168.56.102","192.168.56.101","TCP","58","39816  >  4125 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3517","32.147738940","192.168.56.101","192.168.56.102","TCP","60","9200  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3518","32.147800689","192.168.56.102","192.168.56.101","TCP","58","39816  >  787 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3519","32.147851811","192.168.56.101","192.168.56.102","TCP","60","705  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3520","32.147888430","192.168.56.102","192.168.56.101","TCP","58","39816  >  6669 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3521","32.148006803","192.168.56.101","192.168.56.102","TCP","60","5101  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3522","32.148008543","192.168.56.102","192.168.56.101","TCP","58","39816  >  5566 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3523","32.148095428","192.168.56.102","192.168.56.101","TCP","58","39816  >  5901 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3524","32.148138858","192.168.56.101","192.168.56.102","TCP","60","49154  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3525","32.148234039","192.168.56.102","192.168.56.101","TCP","58","39816  >  32772 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3526","32.148269222","192.168.56.101","192.168.56.102","TCP","60","5431  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3527","32.148322151","192.168.56.102","192.168.56.101","TCP","58","39816  >  9503 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3528","32.148398173","192.168.56.101","192.168.56.102","TCP","60","5269  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3529","32.148472941","192.168.56.102","192.168.56.101","TCP","58","39816  >  9877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3530","32.148526899","192.168.56.101","192.168.56.102","TCP","60","4444  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3531","32.148555886","192.168.56.102","192.168.56.101","TCP","58","39816  >  9593 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3532","32.148655183","192.168.56.101","192.168.56.102","TCP","60","4899  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3533","32.148666484","192.168.56.102","192.168.56.101","TCP","58","39816  >  9968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3534","32.148760959","192.168.56.102","192.168.56.101","TCP","58","39816  >  30000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3535","32.148785890","192.168.56.101","192.168.56.102","TCP","60","20031  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3536","32.148799675","192.168.56.102","192.168.56.101","TCP","58","39816  >  9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3537","32.148825310","192.168.56.102","192.168.56.101","TCP","58","39816  >  83 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3538","32.148860042","192.168.56.102","192.168.56.101","TCP","58","39816  >  2144 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3539","32.148885120","192.168.56.102","192.168.56.101","TCP","58","39816  >  8994 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3540","32.148915897","192.168.56.101","192.168.56.102","TCP","60","254  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3541","32.148918307","192.168.56.102","192.168.56.101","TCP","58","39816  >  808 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3542","32.148944793","192.168.56.102","192.168.56.101","TCP","58","39816  >  26214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3543","32.148977196","192.168.56.102","192.168.56.101","TCP","58","39816  >  28201 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3544","32.149002391","192.168.56.102","192.168.56.101","TCP","58","39816  >  2190 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3545","32.149034583","192.168.56.102","192.168.56.101","TCP","58","39816  >  3986 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3546","32.149045561","192.168.56.101","192.168.56.102","TCP","60","1272  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3547","32.149060568","192.168.56.102","192.168.56.101","TCP","58","39816  >  2196 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3548","32.149093548","192.168.56.102","192.168.56.101","TCP","58","39816  >  7777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3549","32.149119153","192.168.56.102","192.168.56.101","TCP","58","39816  >  5985 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3550","32.149161509","192.168.56.102","192.168.56.101","TCP","58","39816  >  8333 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3551","32.149174912","192.168.56.101","192.168.56.102","TCP","60","4125  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3552","32.149187143","192.168.56.102","192.168.56.101","TCP","58","39816  >  2401 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3553","32.149229601","192.168.56.102","192.168.56.101","TCP","58","39816  >  1169 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3554","32.149254822","192.168.56.102","192.168.56.101","TCP","58","39816  >  1007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3555","32.149288862","192.168.56.102","192.168.56.101","TCP","58","39816  >  5999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3556","32.149314936","192.168.56.102","192.168.56.101","TCP","58","39816  >  2009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3557","32.149348043","192.168.56.102","192.168.56.101","TCP","58","39816  >  1085 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3558","32.149372680","192.168.56.102","192.168.56.101","TCP","58","39816  >  9103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3559","32.149435619","192.168.56.101","192.168.56.102","TCP","60","787  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3560","32.149453267","192.168.56.102","192.168.56.101","TCP","58","39816  >  1117 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3561","32.149483082","192.168.56.102","192.168.56.101","TCP","58","39816  >  6646 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3562","32.149518264","192.168.56.102","192.168.56.101","TCP","58","39816  >  14442 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3563","32.149544953","192.168.56.102","192.168.56.101","TCP","58","39816  >  1000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3564","32.149569147","192.168.56.101","192.168.56.102","TCP","60","6669  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3565","32.149706454","192.168.56.101","192.168.56.102","TCP","60","5566  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3566","32.149877171","192.168.56.101","192.168.56.102","TCP","60","5901  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3567","32.150028913","192.168.56.101","192.168.56.102","TCP","60","32772  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3568","32.150251767","192.168.56.101","192.168.56.102","TCP","60","9503  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3569","32.150251931","192.168.56.101","192.168.56.102","TCP","60","9877  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3570","32.150418188","192.168.56.101","192.168.56.102","TCP","60","9593  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3571","32.150555561","192.168.56.101","192.168.56.102","TCP","60","9968  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3572","32.150691114","192.168.56.101","192.168.56.102","TCP","60","30000  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3573","32.150819369","192.168.56.101","192.168.56.102","TCP","60","9999  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3574","32.150948569","192.168.56.101","192.168.56.102","TCP","60","83  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3575","32.151076641","192.168.56.101","192.168.56.102","TCP","60","2144  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3576","32.151203087","192.168.56.101","192.168.56.102","TCP","60","8994  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3577","32.151330769","192.168.56.101","192.168.56.102","TCP","60","808  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3578","32.151465284","192.168.56.101","192.168.56.102","TCP","60","26214  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3579","32.151662096","192.168.56.101","192.168.56.102","TCP","60","28201  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3580","32.151811175","192.168.56.101","192.168.56.102","TCP","60","2190  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3581","32.151952222","192.168.56.101","192.168.56.102","TCP","60","3986  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3582","32.152104194","192.168.56.101","192.168.56.102","TCP","60","2196  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3583","32.152268805","192.168.56.101","192.168.56.102","TCP","60","7777  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3584","32.152268872","192.168.56.101","192.168.56.102","TCP","60","5985  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3585","32.152422308","192.168.56.101","192.168.56.102","TCP","60","8333  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3586","32.152571128","192.168.56.101","192.168.56.102","TCP","60","2401  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3587","32.152771395","192.168.56.101","192.168.56.102","TCP","60","1169  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3588","32.152966987","192.168.56.101","192.168.56.102","TCP","60","1007  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3589","32.153222708","192.168.56.101","192.168.56.102","TCP","60","5999  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3590","32.154060187","192.168.56.101","192.168.56.102","TCP","60","2009  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3591","32.154221237","192.168.56.101","192.168.56.102","TCP","60","1085  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3592","32.154221293","192.168.56.101","192.168.56.102","TCP","60","9103  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3593","32.154361945","192.168.56.101","192.168.56.102","TCP","60","1117  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3594","32.154513092","192.168.56.101","192.168.56.102","TCP","60","6646  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3595","32.154769741","192.168.56.101","192.168.56.102","TCP","60","14442  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3596","32.154906301","192.168.56.101","192.168.56.102","TCP","60","1000  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3597","32.155014628","192.168.56.102","192.168.56.101","TCP","58","39816  >  5190 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3598","32.155054528","192.168.56.102","192.168.56.101","TCP","58","39816  >  2394 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3599","32.155120976","192.168.56.102","192.168.56.101","TCP","58","39816  >  43 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3600","32.155148240","192.168.56.102","192.168.56.101","TCP","58","39816  >  5959 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3601","32.155188133","192.168.56.102","192.168.56.101","TCP","58","39816  >  8300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3602","32.155221418","192.168.56.102","192.168.56.101","TCP","58","39816  >  19283 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3603","32.155262646","192.168.56.102","192.168.56.101","TCP","58","39816  >  49 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3604","32.155291508","192.168.56.102","192.168.56.101","TCP","58","39816  >  9 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3605","32.155328938","192.168.56.102","192.168.56.101","TCP","58","39816  >  52848 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3606","32.155354107","192.168.56.102","192.168.56.101","TCP","58","39816  >  1100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3607","32.155391416","192.168.56.102","192.168.56.101","TCP","58","39816  >  50636 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3608","32.155418231","192.168.56.102","192.168.56.101","TCP","58","39816  >  3351 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3609","32.155461277","192.168.56.102","192.168.56.101","TCP","58","39816  >  16012 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3610","32.155467857","192.168.56.101","192.168.56.102","TCP","60","5190  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3611","32.155484965","192.168.56.102","192.168.56.101","TCP","58","39816  >  2525 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3612","32.155519288","192.168.56.102","192.168.56.101","TCP","58","39816  >  18101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3613","32.155545997","192.168.56.102","192.168.56.101","TCP","58","39816  >  27353 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3614","32.155585418","192.168.56.102","192.168.56.101","TCP","58","39816  >  6779 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3615","32.155601618","192.168.56.101","192.168.56.102","TCP","60","2394  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3616","32.155610321","192.168.56.102","192.168.56.101","TCP","58","39816  >  44501 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3617","32.155647345","192.168.56.102","192.168.56.101","TCP","58","39816  >  7676 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3618","32.155673445","192.168.56.102","192.168.56.101","TCP","58","39816  >  2557 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3619","32.155710257","192.168.56.102","192.168.56.101","TCP","58","39816  >  425 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3620","32.155732974","192.168.56.101","192.168.56.102","TCP","60","43  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3621","32.155735243","192.168.56.102","192.168.56.101","TCP","58","39816  >  10566 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3622","32.155778991","192.168.56.102","192.168.56.101","TCP","58","39816  >  3404 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3623","32.155804600","192.168.56.102","192.168.56.101","TCP","58","39816  >  5802 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3624","32.155837587","192.168.56.102","192.168.56.101","TCP","58","39816  >  1533 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3625","32.155862151","192.168.56.102","192.168.56.101","TCP","58","39816  >  4900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3626","32.155867697","192.168.56.101","192.168.56.102","TCP","60","5959  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3627","32.155895006","192.168.56.102","192.168.56.101","TCP","58","39816  >  2021 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3628","32.155920227","192.168.56.102","192.168.56.101","TCP","58","39816  >  65000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3629","32.155953124","192.168.56.102","192.168.56.101","TCP","58","39816  >  1434 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3630","32.155977710","192.168.56.102","192.168.56.101","TCP","58","39816  >  625 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3631","32.155996421","192.168.56.101","192.168.56.102","TCP","60","8300  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3632","32.156010156","192.168.56.102","192.168.56.101","TCP","58","39816  >  42 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3633","32.156034206","192.168.56.102","192.168.56.101","TCP","58","39816  >  464 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3634","32.156067708","192.168.56.102","192.168.56.101","TCP","58","39816  >  3814 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3635","32.156092424","192.168.56.102","192.168.56.101","TCP","58","39816  >  5877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3636","32.156124513","192.168.56.102","192.168.56.101","TCP","58","39816  >  33354 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3637","32.156126115","192.168.56.101","192.168.56.102","TCP","60","19283  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3638","32.156150971","192.168.56.102","192.168.56.101","TCP","58","39816  >  2004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3639","32.156194941","192.168.56.102","192.168.56.101","TCP","58","39816  >  4005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3640","32.156220494","192.168.56.102","192.168.56.101","TCP","58","39816  >  52869 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3641","32.156255535","192.168.56.101","192.168.56.102","TCP","60","49  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3642","32.156258330","192.168.56.102","192.168.56.101","TCP","58","39816  >  3390 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3643","32.156284385","192.168.56.102","192.168.56.101","TCP","58","39816  >  5087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3644","32.156324669","192.168.56.102","192.168.56.101","TCP","58","39816  >  1248 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3645","32.156349636","192.168.56.102","192.168.56.101","TCP","58","39816  >  5961 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3646","32.156382917","192.168.56.102","192.168.56.101","TCP","58","39816  >  1095 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3647","32.156384345","192.168.56.101","192.168.56.102","TCP","60","9  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3648","32.156408338","192.168.56.102","192.168.56.101","TCP","58","39816  >  1057 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3649","32.156451425","192.168.56.102","192.168.56.101","TCP","58","39816  >  17 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3650","32.156476127","192.168.56.102","192.168.56.101","TCP","58","39816  >  1076 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3651","32.156508401","192.168.56.102","192.168.56.101","TCP","58","39816  >  1045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3652","32.156514243","192.168.56.101","192.168.56.102","TCP","60","52848  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3653","32.156533602","192.168.56.102","192.168.56.101","TCP","58","39816  >  9575 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3654","32.156565514","192.168.56.102","192.168.56.101","TCP","58","39816  >  5678 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3655","32.156590412","192.168.56.102","192.168.56.101","TCP","58","39816  >  5925 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3656","32.156642835","192.168.56.101","192.168.56.102","TCP","60","1100  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3657","32.156800257","192.168.56.101","192.168.56.102","TCP","60","50636  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3658","32.156949309","192.168.56.101","192.168.56.102","TCP","60","3351  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3659","32.156949366","192.168.56.101","192.168.56.102","TCP","60","16012  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3660","32.157098595","192.168.56.101","192.168.56.102","TCP","60","2525  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3661","32.157249549","192.168.56.101","192.168.56.102","TCP","60","18101  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3662","32.157400245","192.168.56.101","192.168.56.102","TCP","60","27353  >  39816 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
